from;to;distancia;tiempo
99;182;15.57;00:23
99;183;12.76;00:19
99;184;6.62;00:13
99;185;6.09;00:12
99;186;5.29;00:12
99;187;5.26;00:12
99;188;5.72;00:14
99;189;7.67;00:16
99;190;7.71;00:16
99;191;20.13;00:30
99;192;8.49;00:22
99;193;19.53;00:29
99;194;8.09;00:16
99;195;6.17;00:13
99;196;9.76;00:18
99;197;9.1;00:23
99;198;15.8;00:23
100;0;41.68;00:48
100;1;43.72;00:48
100;2;19.74;00:30
100;3;21.62;00:34
100;4;18.5;00:27
100;5;24.05;00:33
100;6;30.46;00:34
100;7;18.37;00:30
100;8;30.44;00:34
100;9;32.52;00:37
100;10;10.24;00:22
100;11;29.95;00:34
100;12;22.85;00:28
100;13;20.25;00:29
100;14;19.86;00:27
100;15;23.22;00:29
100;16;24.06;00:31
100;17;24.1;00:32
100;18;20.82;00:33
100;19;12.8;00:25
100;20;11.66;00:20
100;21;23.56;00:30
100;22;24.67;00:32
100;23;22.2;00:34
100;24;11.15;00:18
100;25;22.22;00:34
100;26;20.7;00:30
100;27;6.8;00:16
100;28;7.67;00:19
100;29;10.08;00:19
100;30;11.54;00:19
100;31;21.97;00:32
100;32;6.32;00:15
100;33;6.82;00:17
100;34;24.53;00:32
100;35;22.52;00:34
100;36;15.3;00:26
100;37;6.42;00:18
100;38;21.12;00:30
100;39;6.34;00:18
100;40;10.34;00:20
100;41;21.62;00:29
100;42;10.42;00:20
100;43;25.17;00:41
100;44;21.84;00:29
100;45;8.27;00:18
100;46;23.85;00:36
100;47;20.85;00:31
100;48;4.76;00:13
100;49;5.24;00:13
100;50;5.66;00:15
100;51;4.78;00:12
100;52;23.86;00:36
100;53;4.71;00:13
100;54;26.28;00:42
100;55;21.5;00:33
100;56;22.51;00:31
100;57;4.11;00:10
100;58;5.07;00:15
100;59;25.25;00:42
100;60;6.82;00:17
100;61;23.99;00:37
100;62;22.9;00:35
100;63;25.69;00:43
100;64;3.68;00:11
100;65;3.69;00:11
100;66;22.43;00:34
100;67;3.32;00:10
100;68;21.97;00:34
100;69;3.53;00:11
100;70;16.85;00:29
100;71;2.99;00:09
100;72;16.83;00:29
100;73;3.21;00:10
100;74;23.75;00:39
100;75;17.01;00:30
100;76;21.77;00:33
100;77;24.61;00:40
100;78;21.62;00:32
100;79;2.11;00:08
100;80;24.7;00:41
100;81;19.3;00:28
100;82;16.75;00:30
100;83;20.3;00:30
100;84;20.87;00:32
100;85;18.43;00:28
100;86;2.69;00:07
100;87;23.2;00:37
100;88;24.84;00:41
100;89;23.96;00:38
100;90;16.29;00:29
100;91;3.34;00:10
100;92;19.96;00:30
100;93;19.43;00:32
100;94;21.98;00:38
100;95;7.6;00:18
100;96;20.99;00:36
100;97;3.35;00:10
100;98;4.95;00:10
100;99;24.38;00:38
100;100;0;00:00
100;101;18.26;00:29
100;102;6.8;00:16
100;103;23.61;00:38
100;104;21;00:36
100;105;0.43;00:03
100;106;4.05;00:12
100;107;18.68;00:29
100;108;21.92;00:37
100;109;19.28;00:31
100;110;20.7;00:34
100;111;17.55;00:28
100;112;21.82;00:37
100;113;21.35;00:36
100;114;24.68;00:40
100;115;24.23;00:42
100;116;8.13;00:20
100;117;18.81;00:31
100;118;23.81;00:38
100;119;23.29;00:42
100;120;23.27;00:42
100;121;18.64;00:31
100;122;19.07;00:31
100;123;19.4;00:30
100;124;5.95;00:15
100;125;7.89;00:20
100;126;8.84;00:22
100;127;23.04;00:37
100;128;3.65;00:09
100;129;21.95;00:34
100;130;3.26;00:12
100;131;7.4;00:16
100;132;7.97;00:20
100;133;17.76;00:28
100;134;23.03;00:37
100;135;22.54;00:36
100;136;16.03;00:26
100;137;22.69;00:37
100;138;4.36;00:09
100;139;14.96;00:26
100;140;22.81;00:37
100;141;16.05;00:26
100;142;19.52;00:32
100;143;16.02;00:26
100;144;21.63;00:33
100;145;17.69;00:28
100;146;19.3;00:30
100;147;4.43;00:12
100;148;2.68;00:10
100;149;12.21;00:21
100;150;18.67;00:30
100;151;7.8;00:19
100;152;15.37;00:24
100;153;21.89;00:39
100;154;18.98;00:32
100;155;12.07;00:20
100;156;28.32;00:43
100;157;15.23;00:24
100;158;20.57;00:32
100;159;11.52;00:20
100;160;26.71;00:42
100;161;21.69;00:38
100;162;23.15;00:41
100;163;4.97;00:10
100;164;20.81;00:32
100;165;16.61;00:27
100;166;20.1;00:30
100;167;10.56;00:18
100;168;24.03;00:35
100;169;10.07;00:19
100;170;20.85;00:33
100;171;25.76;00:38
100;172;24.09;00:34
100;173;7.51;00:16
100;174;11.44;00:21
100;175;24.56;00:35
100;176;7.2;00:15
100;177;18.97;00:33
100;178;7.1;00:15
100;179;7.21;00:15
100;180;18.71;00:34
100;181;6.99;00:13
100;182;12.04;00:22
100;183;17.02;00:25
100;184;18.92;00:34
100;185;18.47;00:33
100;186;22.99;00:34
100;187;22.99;00:34
100;188;22.95;00:33
100;189;25.71;00:37
100;190;25.85;00:38
100;191;7.74;00:15
100;192;30.67;00:44
100;193;7.13;00:13
100;194;24.34;00:34
100;195;23.21;00:32
100;196;18.01;00:28
100;197;34.1;00:47
100;198;11.77;00:21
101;0;32.93;00:38
101;1;26.35;00:31
101;2;32.38;00:33
101;3;25.84;00:32
101;4;31.13;00:30
101;5;26.02;00:31
101;6;13.48;00:19
101;7;45.42;00:42
101;8;8.48;00:13
101;9;15.53;00:21
101;10;10.66;00:21
101;11;7.99;00:12
101;12;6.75;00:15
101;13;8.7;00:20
101;14;9.01;00:18
101;15;6.42;00:14
101;16;6.54;00:14
101;17;6.59;00:15
101;18;47.88;00:45
101;19;39.85;00:38
101;20;31.27;00:33
101;21;5.88;00:12
101;22;6.37;00:14
101;23;5.49;00:13
101;24;30.76;00:31
101;25;5.51;00:13
101;26;7.77;00:17
101;27;14.17;00:27
101;28;13.87;00:26
101;29;29.3;00:30
101;30;31.14;00:32
101;31;5.26;00:11
101;32;14.33;00:28
101;33;14.8;00:29
101;34;6.32;00:14
101;35;6.12;00:12
101;36;42.36;00:38
101;37;14.67;00:28
101;38;8.45;00:20
101;39;16.69;00:32
101;40;37.4;00:32
101;41;6.32;00:14
101;42;37.47;00:32
101;43;7.77;00:17
101;44;6.7;00:15
101;45;33.02;00:34
101;46;6.45;00:13
101;47;4.13;00:10
101;48;18.87;00:31
101;49;16.56;00:31
101;50;19.77;00:34
101;51;16.73;00:31
101;52;6.45;00:13
101;53;18.82;00:32
101;54;8.81;00:20
101;55;4.79;00:12
101;56;5.91;00:14
101;57;18.22;00:29
101;58;15.79;00:30
101;59;7.78;00:20
101;60;15;00:28
101;61;6.52;00:15
101;62;5.5;00:11
101;63;8.22;00:21
101;64;17.8;00:29
101;65;17.81;00:29
101;66;4.96;00:12
101;67;17.42;00:28
101;68;5.91;00:12
101;69;17.63;00:29
101;70;4.04;00:09
101;71;17.09;00:27
101;72;4.02;00:09
101;73;17.33;00:28
101;74;6.29;00:17
101;75;4.2;00:10
101;76;4.3;00:11
101;77;7.14;00:18
101;78;4.15;00:10
101;79;17.34;00:28
101;80;7.23;00:19
101;81;1.55;00:06
101;82;3.94;00:10
101;83;2.19;00:07
101;84;2.77;00:09
101;85;1.1;00:05
101;86;21.49;00:27
101;87;4.8;00:15
101;88;7.95;00:20
101;89;6.49;00:17
101;90;3.94;00:10
101;91;14.71;00:26
101;92;2.41;00:08
101;93;2.78;00:09
101;94;6.79;00:17
101;95;8.26;00:20
101;96;4.41;00:13
101;97;17.28;00:27
101;98;21.21;00:26
101;99;7.1;00:19
101;100;16.36;00:28
101;101;0;00:00
101;102;12.13;00:21
101;103;6.15;00:18
101;104;4.42;00:14
101;105;19.83;00:27
101;106;14.11;00:24
101;107;2.1;00:07
101;108;5.95;00:17
101;109;2.7;00:09
101;110;4.12;00:12
101;111;0.57;00:03
101;112;5.85;00:17
101;113;5.38;00:16
101;114;7.39;00:20
101;115;15.34;00:25
101;116;7.36;00:18
101;117;3.28;00:11
101;118;6.53;00:19
101;119;7.8;00:22
101;120;7.66;00:21
101;121;2.88;00:09
101;122;4.2;00:13
101;123;1.2;00:04
101;124;12.26;00:22
101;125;10.68;00:19
101;126;6.52;00:16
101;127;6.78;00:20
101;128;15.67;00:24
101;129;9.77;00:17
101;130;18.87;00:28
101;131;10.43;00:18
101;132;10.22;00:17
101;133;2.5;00:10
101;134;10.84;00:20
101;135;10.36;00:20
101;136;3.25;00:09
101;137;10.51;00:21
101;138;12.43;00:20
101;139;6.01;00:12
101;140;10.62;00:21
101;141;2.59;00:08
101;142;4.26;00:14
101;143;3.14;00:08
101;144;4.94;00:16
101;145;2.5;00:10
101;146;3.81;00:12
101;147;17.52;00:24
101;148;18.09;00:24
101;149;5.05;00:12
101;150;3.46;00:12
101;151;9.79;00:17
101;152;2.97;00:07
101;153;13;00:22
101;154;3.77;00:13
101;155;7.48;00:13
101;156;16.14;00:27
101;157;3.31;00:09
101;158;3.93;00:14
101;159;8.94;00:14
101;160;14.52;00:25
101;161;12.8;00:21
101;162;14.32;00:24
101;163;13.99;00:21
101;164;8.62;00:16
101;165;4.29;00:10
101;166;7.91;00:14
101;167;9.27;00:15
101;168;11.85;00:19
101;169;10.01;00:16
101;170;8.67;00:17
101;171;13.58;00:22
101;172;11.9;00:18
101;173;9.85;00:16
101;174;7.31;00:12
101;175;12.38;00:19
101;176;9.75;00:15
101;177;10.08;00:16
101;178;9.49;00:15
101;179;9.39;00:15
101;180;9.82;00:17
101;181;11.83;00:18
101;182;7.6;00:12
101;183;4.84;00:08
101;184;10.03;00:17
101;185;9.58;00:16
101;186;10.81;00:18
101;187;10.81;00:18
101;188;10.76;00:17
101;189;13.52;00:21
101;190;13.67;00:22
101;191;12.15;00:19
101;192;16.36;00:30
101;193;11.56;00:18
101;194;12.16;00:18
101;195;11.03;00:16
101;196;5.82;00:12
101;197;18.07;00:33
101;198;7.83;00:12
102;0;32.69;00:45
102;1;37.95;00:48
102;2;13.79;00:27
102;3;15.67;00:31
102;4;12.55;00:24
102;5;17.24;00:31
102;6;25.07;00:35
102;7;23.06;00:36
102;8;20.08;00:30
102;9;27.13;00:38
102;10;9.24;00:20
102;11;19.59;00:29
102;12;16.04;00:26
102;13;11.89;00:25
102;14;11.5;00:23
102;15;17.33;00:28
102;16;17.45;00:28
102;17;17.49;00:28
102;18;25.51;00:40
102;19;17.48;00:32
102;20;9.89;00:21
102;21;16.78;00:26
102;22;17.27;00:28
102;23;16.4;00:27
102;24;15.84;00:24
102;25;16.42;00:26
102;26;13.64;00:28
102;27;7.31;00:16
102;28;5.89;00:14
102;29;14.77;00:25
102;30;9.57;00:20
102;31;16.16;00:25
102;32;6.82;00:14
102;33;7.32;00:17
102;34;17.22;00:28
102;35;16.72;00:26
102;36;19.99;00:32
102;37;5.13;00:12
102;38;11.93;00:25
102;39;5.05;00:12
102;40;15.03;00:27
102;41;12.24;00:24
102;42;15.1;00:26
102;43;19.37;00:34
102;44;12.62;00:25
102;45;12.96;00:24
102;46;18.05;00:29
102;47;15.04;00:24
102;48;6.68;00:15
102;49;5.66;00:13
102;50;10.35;00:22
102;51;5.84;00:13
102;52;18.05;00:29
102;53;7.63;00:17
102;54;20.47;00:34
102;55;15.69;00:25
102;56;11.82;00:24
102;57;7.42;00:14
102;58;4.9;00:12
102;59;19.45;00:35
102;60;3.36;00:08
102;61;18.18;00:30
102;62;17.1;00:27
102;63;19.88;00:36
102;64;7.68;00:16
102;65;7;00:14
102;66;16.62;00:27
102;67;6.22;00:13
102;68;16.16;00:27
102;69;6.43;00:14
102;70;9.96;00:20
102;71;5.89;00:12
102;72;9.94;00:20
102;73;6.32;00:13
102;74;17.95;00:31
102;75;10.12;00:21
102;76;15.96;00:26
102;77;18.8;00:33
102;78;15.81;00:25
102;79;7.91;00:16
102;80;18.89;00:33
102;81;13.5;00:21
102;82;9.86;00:20
102;83;14.49;00:22
102;84;15.07;00:24
102;85;12.62;00:21
102;86;8.52;00:18
102;87;17.39;00:30
102;88;19.04;00:33
102;89;18.16;00:31
102;90;9.4;00:20
102;91;3.81;00:08
102;92;10.5;00:21
102;93;13.63;00:24
102;94;16.18;00:31
102;95;0.79;00:02
102;96;15.19;00:28
102;97;4.25;00:10
102;98;11.01;00:21
102;99;18.57;00:31
102;100;7.15;00:16
102;101;12.45;00:21
102;102;0;00:00
102;103;17.81;00:30
102;104;15.19;00:28
102;105;7.44;00:18
102;106;2.85;00:08
102;107;12.88;00:22
102;108;16.11;00:30
102;109;13.47;00:24
102;110;14.9;00:26
102;111;11.75;00:20
102;112;16.02;00:30
102;113;15.55;00:28
102;114;18.87;00:32
102;115;21.72;00:33
102;116;1.63;00:05
102;117;13.01;00:24
102;118;18;00:31
102;119;20.78;00:34
102;120;20.76;00:34
102;121;12.83;00:23
102;122;13.26;00:24
102;123;13.6;00:22
102;124;1.84;00:05
102;125;1.92;00:06
102;126;2.34;00:06
102;127;17.23;00:30
102;128;6.3;00:13
102;129;16.15;00:26
102;130;8.63;00:21
102;131;1.88;00:04
102;132;1.71;00:06
102;133;11.95;00:21
102;134;17.22;00:29
102;135;16.73;00:29
102;136;10.22;00:19
102;137;16.89;00:29
102;138;5.01;00:12
102;139;8.07;00:16
102;140;17;00:30
102;141;10.24;00:18
102;142;13.71;00:25
102;143;10.22;00:18
102;144;15.83;00:26
102;145;11.88;00:21
102;146;13.49;00:23
102;147;7.09;00:16
102;148;8.94;00:19
102;149;5.32;00:12
102;150;12.87;00:23
102;151;3.27;00:08
102;152;9.56;00:17
102;153;19.38;00:31
102;154;13.17;00:24
102;155;5.17;00:11
102;156;22.52;00:35
102;157;6.17;00:15
102;158;14.77;00:25
102;159;4.63;00:10
102;160;20.9;00:34
102;161;19.17;00:30
102;162;20.7;00:33
102;163;4.67;00:12
102;164;15;00:25
102;165;10.8;00:20
102;166;14.29;00:23
102;167;4.32;00:10
102;168;18.23;00:28
102;169;4.91;00:10
102;170;15.04;00:26
102;171;19.95;00:31
102;172;18.28;00:27
102;173;5.34;00:12
102;174;4.55;00:10
102;175;18.76;00:28
102;176;6.22;00:12
102;177;16.45;00:25
102;178;5.96;00:12
102;179;5.86;00:12
102;180;16.2;00:26
102;181;7.37;00:14
102;182;5.14;00:11
102;183;11.22;00:17
102;184;16.41;00:26
102;185;15.95;00:25
102;186;17.19;00:27
102;187;17.19;00:27
102;188;17.14;00:26
102;189;19.9;00:30
102;190;20.04;00:30
102;191;7.8;00:14
102;192;22.74;00:39
102;193;7.2;00:13
102;194;18.53;00:27
102;195;17.41;00:25
102;196;12.2;00:21
102;197;24.45;00:42
102;198;5.82;00:12
103;0;35.99;00:46
103;1;29.41;00:39
103;2;35.43;00:41
103;3;28.9;00:41
103;4;34.19;00:38
103;5;29.08;00:39
103;6;11.72;00:25
103;7;48.48;00:50
103;8;11.53;00:22
103;9;9.5;00:20
103;10;15.72;00:32
103;11;11.04;00:21
103;12;11.72;00:26
103;13;13.76;00:31
103;14;14.07;00:29
103;15;11.4;00:26
103;16;11.51;00:26
103;17;11.56;00:26
103;18;50.93;00:54
103;19;42.91;00:46
103;20;34.33;00:41
103;21;10.85;00:24
103;22;11.34;00:26
103;23;10.46;00:25
103;24;33.82;00:39
103;25;10.48;00:24
103;26;12.83;00:28
103;27;29.46;00:40
103;28;29.16;00:38
103;29;32.36;00:38
103;30;34.2;00:40
103;31;10.23;00:23
103;32;23.1;00:41
103;33;30.1;00:42
103;34;11.29;00:26
103;35;9.18;00:20
103;36;45.41;00:46
103;37;22.15;00:40
103;38;13.51;00:31
103;39;22.07;00:40
103;40;40.45;00:41
103;41;11.38;00:25
103;42;40.53;00:40
103;43;5.4;00:18
103;44;11.76;00:26
103;45;36.07;00:42
103;46;5.24;00:18
103;47;9.11;00:22
103;48;24.25;00:39
103;49;21.94;00:39
103;50;25.15;00:42
103;51;22.11;00:39
103;52;4.28;00:15
103;53;24.2;00:40
103;54;3.94;00:12
103;55;9.85;00:23
103;56;10.97;00:25
103;57;23.6;00:37
103;58;21.17;00:38
103;59;3.82;00:13
103;60;20.38;00:36
103;61;4.2;00:14
103;62;5.29;00:14
103;63;4.18;00:14
103;64;23.18;00:37
103;65;23.19;00:37
103;66;3.37;00:13
103;67;22.8;00:36
103;68;4.97;00:14
103;69;23.01;00:37
103;70;9.1;00:20
103;71;22.47;00:36
103;72;9.08;00:20
103;73;22.71;00:36
103;74;2.36;00:12
103;75;9.26;00:22
103;76;4.37;00:12
103;77;2.36;00:11
103;78;4.54;00:12
103;79;22.72;00:36
103;80;2.05;00:10
103;81;6.13;00:15
103;82;9;00:21
103;83;4.78;00:12
103;84;4.65;00:11
103;85;6.5;00:17
103;86;26.87;00:35
103;87;2.89;00:08
103;88;1.76;00:07
103;89;1.13;00:06
103;90;9;00:21
103;91;20.09;00:34
103;92;7.95;00:20
103;93;4.09;00:10
103;94;0.82;00:04
103;95;17.31;00:29
103;96;2.72;00:08
103;97;22.66;00:35
103;98;26.59;00:34
103;99;1.59;00:05
103;100;21.74;00:37
103;101;5.52;00:15
103;102;17.51;00:29
103;103;0;00:00
103;104;2.22;00:07
103;105;25.21;00:35
103;106;19.49;00:32
103;107;4.42;00:12
103;108;0.24;00:01
103;109;4.02;00:10
103;110;2.03;00:06
103;111;5.7;00:15
103;112;0.44;00:02
103;113;0.69;00:03
103;114;1.88;00:07
103;115;2.82;00:10
103;116;16.41;00:28
103;117;4.28;00:10
103;118;1.66;00:06
103;119;2.29;00:08
103;120;2.15;00:07
103;121;4.68;00:11
103;122;4.58;00:11
103;123;6.03;00:14
103;124;17.64;00:30
103;125;16.06;00:27
103;126;15.57;00:26
103;127;1.55;00:07
103;128;21.05;00:32
103;129;2.05;00:07
103;130;24.25;00:36
103;131;15.81;00:26
103;132;15.6;00:25
103;133;4.85;00:12
103;134;1.94;00:08
103;135;1.77;00:08
103;136;8.07;00:20
103;137;1.93;00:08
103;138;17.81;00:28
103;139;11.07;00:23
103;140;2.16;00:08
103;141;7.42;00:18
103;142;3.25;00:10
103;143;8.07;00:20
103;144;2.49;00:07
103;145;5.38;00:14
103;146;5.15;00:13
103;147;22.9;00:32
103;148;23.47;00:32
103;149;13.01;00:22
103;150;6.09;00:14
103;151;15.17;00:25
103;152;9.53;00:17
103;153;4.61;00:13
103;154;5.73;00:14
103;155;12.86;00:22
103;156;6.8;00:18
103;157;10.64;00:19
103;158;5.54;00:13
103;159;14.32;00:22
103;160;6.31;00:17
103;161;4.4;00:12
103;162;5.87;00:15
103;163;19.37;00:29
103;164;3.65;00:13
103;165;8.06;00:16
103;166;4.97;00:12
103;167;14.65;00:23
103;168;5.29;00:14
103;169;15.39;00:24
103;170;5.51;00:15
103;171;7.34;00:20
103;172;5.46;00:15
103;173;15.23;00:24
103;174;12.69;00:20
103;175;5.91;00:16
103;176;15.13;00:23
103;177;6.67;00:14
103;178;14.87;00:23
103;179;14.77;00:23
103;180;6.98;00:15
103;181;17.21;00:26
103;182;12.98;00:20
103;183;10.16;00:17
103;184;5.75;00:15
103;185;7.07;00:16
103;186;6.26;00:16
103;187;6.24;00:15
103;188;6.69;00:18
103;189;7.7;00:20
103;190;9.3;00:21
103;191;17.53;00:27
103;192;10.07;00:27
103;193;16.94;00:26
103;194;7.34;00:20
103;195;7.15;00:17
103;196;7.08;00:16
103;197;10.68;00:29
103;198;13.21;00:21
104;0;34.21;00:42
104;1;27.63;00:35
104;2;33.65;00:37
104;3;27.12;00:36
104;4;32.41;00:34
104;5;27.3;00:35
104;6;14.75;00:23
104;7;46.7;00:46
104;8;9.75;00:17
104;9;11.08;00:23
104;10;13.94;00:28
104;11;9.26;00:16
104;12;9.94;00:22
104;13;11.98;00:27
104;14;12.29;00:25
104;15;9.61;00:22
104;16;9.73;00:22
104;17;9.78;00:22
104;18;49.15;00:49
104;19;41.13;00:42
104;20;32.55;00:37
104;21;9.07;00:20
104;22;9.56;00:22
104;23;8.68;00:20
104;24;32.03;00:35
104;25;8.7;00:20
104;26;11.05;00:24
104;27;27.68;00:36
104;28;27.38;00:34
104;29;30.58;00:34
104;30;32.42;00:36
104;31;8.45;00:19
104;32;27.84;00:36
104;33;28.31;00:37
104;34;9.51;00:22
104;35;7.4;00:16
104;36;43.63;00:42
104;37;28.18;00:36
104;38;11.72;00:27
104;39;19.73;00:38
104;40;38.67;00:36
104;41;9.6;00:21
104;42;38.75;00:36
104;43;4.84;00:15
104;44;9.98;00:22
104;45;34.29;00:38
104;46;5.56;00:14
104;47;7.32;00:18
104;48;21.91;00:38
104;49;19.6;00:37
104;50;22.82;00:40
104;51;19.78;00:38
104;52;3.75;00:12
104;53;21.87;00:38
104;54;5.92;00:15
104;55;8.06;00:19
104;56;9.19;00:21
104;57;21.26;00:35
104;58;18.84;00:36
104;59;4.9;00:16
104;60;18.04;00:34
104;61;3.63;00:11
104;62;3.51;00:10
104;63;5.33;00:17
104;64;20.84;00:35
104;65;20.85;00:35
104;66;2.85;00:10
104;67;20.46;00:34
104;68;3.19;00:10
104;69;20.67;00:35
104;70;7.32;00:16
104;71;20.13;00:34
104;72;7.3;00:16
104;73;20.37;00:34
104;74;3.11;00:11
104;75;7.48;00:17
104;76;2.59;00:08
104;77;4.1;00:13
104;78;2.76;00:08
104;79;20.38;00:35
104;80;3.21;00:12
104;81;4.35;00:11
104;82;7.22;00:17
104;83;3;00:08
104;84;2.87;00:07
104;85;4.72;00:13
104;86;24.54;00:34
104;87;1.19;00:04
104;88;3.63;00:11
104;89;1.42;00:05
104;90;7.22;00:17
104;91;17.75;00:32
104;92;6.52;00:16
104;93;2.31;00:06
104;94;1.72;00:07
104;95;14.97;00:28
104;96;0.53;00:02
104;97;20.32;00:34
104;98;24.25;00:32
104;99;3.16;00:09
104;100;19.4;00:35
104;101;3.74;00:11
104;102;15.17;00:27
104;103;2.22;00:08
104;104;0;00:00
104;105;22.87;00:34
104;106;17.15;00:30
104;107;2.64;00:08
104;108;2.01;00:07
104;109;2.24;00:06
104;110;0.45;00:02
104;111;3.92;00:11
104;112;1.92;00:07
104;113;1.45;00:06
104;114;3.46;00:10
104;115;4.39;00:14
104;116;14.07;00:26
104;117;1.92;00:06
104;118;2.59;00:09
104;119;3.86;00:12
104;120;3.72;00:10
104;121;2.9;00:07
104;122;3.05;00:08
104;123;4.25;00:10
104;124;15.3;00:28
104;125;13.72;00:25
104;126;13.23;00:24
104;127;2.84;00:10
104;128;18.71;00:30
104;129;3.07;00:08
104;130;21.91;00:34
104;131;13.47;00:24
104;132;13.26;00:24
104;133;3.32;00:09
104;134;3.22;00:10
104;135;3.06;00:11
104;136;6.29;00:16
104;137;3.21;00:11
104;138;15.47;00:26
104;139;9.29;00:19
104;140;3.45;00:11
104;141;5.63;00:14
104;142;2.67;00:08
104;143;6.29;00:15
104;144;3.51;00:08
104;145;3.85;00:11
104;146;3.62;00:10
104;147;20.57;00:30
104;148;21.14;00:30
104;149;8.45;00:20
104;150;4.17;00:11
104;151;12.83;00:23
104;152;6.01;00:14
104;153;6.18;00:17
104;154;4.48;00:13
104;155;10.52;00:20
104;156;8.37;00:21
104;157;6.71;00:16
104;158;4.63;00:13
104;159;11.98;00:21
104;160;7.88;00:21
104;161;5.98;00:16
104;162;7.44;00:19
104;163;17.03;00:27
104;164;3.7;00:14
104;165;5.58;00:14
104;166;5.98;00:14
104;167;12.31;00:22
104;168;6.86;00:18
104;169;13.05;00:23
104;170;6.53;00:17
104;171;8.92;00:23
104;172;7.04;00:18
104;173;12.9;00:23
104;174;10.35;00:18
104;175;7.48;00:20
104;176;12.79;00:22
104;177;6.69;00:16
104;178;12.53;00:21
104;179;12.43;00:21
104;180;6.99;00:17
104;181;14.87;00:24
104;182;10.64;00:19
104;183;7.88;00:15
104;184;6.78;00:17
104;185;7.08;00:18
104;186;6.27;00:18
104;187;6.25;00:18
104;188;6.71;00:20
104;189;9.28;00:24
104;190;10.87;00:24
104;191;15.19;00:26
104;192;11.65;00:31
104;193;14.6;00:25
104;194;12.92;00:23
104;195;7.16;00:19
104;196;6.59;00:16
104;197;12.26;00:32
104;198;10.87;00:19
105;0;41.67;00:47
105;1;43.71;00:47
105;2;19.73;00:29
105;3;21.61;00:33
105;4;18.49;00:27
105;5;24.04;00:32
105;6;30.45;00:34
105;7;18.36;00:29
105;8;30.43;00:34
105;9;32.51;00:36
105;10;10.23;00:22
105;11;29.94;00:33
105;12;22.84;00:27
105;13;20.24;00:28
105;14;19.85;00:26
105;15;23.21;00:29
105;16;24.05;00:30
105;17;24.09;00:31
105;18;20.81;00:33
105;19;12.79;00:25
105;20;11.65;00:19
105;21;23.55;00:30
105;22;24.66;00:32
105;23;22.19;00:33
105;24;11.14;00:17
105;25;22.21;00:33
105;26;20.69;00:29
105;27;6.79;00:16
105;28;7.66;00:18
105;29;10.07;00:18
105;30;11.53;00:19
105;31;21.96;00:32
105;32;6.31;00:14
105;33;6.81;00:16
105;34;24.52;00:32
105;35;22.51;00:33
105;36;15.29;00:25
105;37;6.41;00:18
105;38;21.11;00:29
105;39;6.33;00:17
105;40;10.33;00:20
105;41;21.61;00:29
105;42;10.41;00:19
105;43;25.16;00:40
105;44;21.83;00:29
105;45;8.26;00:17
105;46;23.84;00:36
105;47;20.84;00:30
105;48;4.75;00:12
105;49;5.23;00:13
105;50;5.65;00:15
105;51;4.77;00:12
105;52;23.85;00:36
105;53;4.7;00:13
105;54;26.27;00:41
105;55;21.49;00:32
105;56;22.5;00:30
105;57;4.1;00:10
105;58;5.06;00:14
105;59;25.24;00:42
105;60;6.81;00:17
105;61;23.98;00:37
105;62;22.89;00:34
105;63;25.68;00:43
105;64;3.67;00:10
105;65;3.68;00:10
105;66;22.42;00:33
105;67;3.31;00:09
105;68;21.96;00:34
105;69;3.52;00:10
105;70;16.84;00:28
105;71;2.98;00:08
105;72;16.82;00:28
105;73;3.2;00:09
105;74;23.74;00:38
105;75;17;00:30
105;76;21.76;00:32
105;77;24.6;00:40
105;78;21.61;00:32
105;79;2.1;00:07
105;80;24.69;00:40
105;81;19.29;00:28
105;82;16.74;00:29
105;83;20.29;00:29
105;84;20.86;00:31
105;85;18.42;00:27
105;86;2.77;00:08
105;87;23.19;00:36
105;88;24.83;00:40
105;89;23.95;00:38
105;90;16.28;00:28
105;91;3.33;00:09
105;92;19.95;00:29
105;93;19.42;00:31
105;94;21.97;00:38
105;95;7.59;00:17
105;96;20.98;00:35
105;97;3.34;00:10
105;98;5.04;00:10
105;99;24.37;00:38
105;100;0.36;00:02
105;101;18.25;00:28
105;102;6.79;00:15
105;103;23.6;00:37
105;104;20.99;00:35
105;105;0;00:00
105;106;4.04;00:11
105;107;18.67;00:28
105;108;21.91;00:37
105;109;19.27;00:30
105;110;20.69;00:33
105;111;17.54;00:27
105;112;21.81;00:36
105;113;21.34;00:35
105;114;24.67;00:39
105;115;24.22;00:41
105;116;8.12;00:20
105;117;18.8;00:31
105;118;23.8;00:38
105;119;23.28;00:41
105;120;23.26;00:42
105;121;18.63;00:30
105;122;19.06;00:31
105;123;19.39;00:29
105;124;5.94;00:14
105;125;7.88;00:19
105;126;8.83;00:21
105;127;23.03;00:37
105;128;3.64;00:08
105;129;21.94;00:33
105;130;3.25;00:11
105;131;7.39;00:16
105;132;7.96;00:19
105;133;17.75;00:28
105;134;23.02;00:36
105;135;22.53;00:36
105;136;16.02;00:25
105;137;22.68;00:36
105;138;4.35;00:09
105;139;14.95;00:25
105;140;22.8;00:37
105;141;16.04;00:25
105;142;19.51;00:32
105;143;16.01;00:25
105;144;21.62;00:33
105;145;17.68;00:28
105;146;19.29;00:30
105;147;4.42;00:11
105;148;2.76;00:10
105;149;12.2;00:20
105;150;18.66;00:29
105;151;7.79;00:18
105;152;15.36;00:23
105;153;21.88;00:38
105;154;18.97;00:31
105;155;12.06;00:20
